0.0440	   0.6	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0450	   0.6	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0460	   0.6	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0470	   0.7	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0480	   0.7	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0490	   0.7	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0500	   0.7	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0510	   0.7	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0520	   0.7	   1.6	  13.8	   1.4	  -3.8	   3.9
0.0530	   0.7	   1.6	  13.7	   1.4	  -3.8	   3.9
0.0540	   0.7	   1.6	  13.7	   1.4	  -3.8	   3.9
0.0550	   0.8	   1.6	  13.7	   1.4	  -3.8	   3.9
0.0560	   0.8	   1.6	  13.7	   1.4	  -3.8	   3.9
0.0570	   0.8	   1.6	  13.7	   1.5	  -3.8	   3.9
0.0580	   0.8	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0590	   0.8	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0600	   0.8	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0610	   0.8	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0620	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0630	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0640	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0650	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0660	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0670	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0680	   0.9	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0690	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0700	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0710	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.8
0.0720	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0730	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0740	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0750	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0760	   1.0	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0770	   1.1	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0780	   1.1	   1.6	  13.7	   1.5	  -3.7	   3.7
0.0790	   1.1	   1.6	  13.6	   1.5	  -3.7	   3.7
0.0800	   1.1	   1.6	  13.6	   1.5	  -3.7	   3.7
0.0810	   1.1	   1.6	  13.6	   1.5	  -3.7	   3.7
0.0820	   1.1	   1.6	  13.6	   1.5	  -3.7	   3.7
0.0830	   1.1	   1.6	  13.6	   1.6	  -3.7	   3.7
0.0840	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.7
0.0850	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.7
0.0860	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0870	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0880	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0890	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0900	   1.2	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0910	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0920	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0930	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0940	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0950	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0960	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0970	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0980	   1.3	   1.6	  13.6	   1.6	  -3.7	   3.6
0.0990	   1.4	   1.6	  13.6	   1.6	  -3.7	   3.6
0.1000	   1.4	   1.6	  13.6	   1.6	  -3.7	   3.5
0.1010	   1.4	   1.6	  13.6	   1.6	  -3.7	   3.5
0.1020	   1.4	   1.6	  13.6	   1.6	  -3.7	   3.5
0.1030	   1.4	   1.6	  13.6	   1.6	  -3.7	   3.5
0.1040	   1.4	   1.6	  13.6	   1.6	  -3.7	   3.5
0.1050	   1.4	   1.7	  13.6	   1.6	  -3.7	   3.5
0.1060	   1.5	   1.7	  13.5	   1.6	  -3.7	   3.5
0.1070	   1.5	   1.7	  13.5	   1.6	  -3.7	   3.5
0.1080	   1.5	   1.7	  13.5	   1.6	  -3.7	   3.5
0.1090	   1.5	   1.7	  13.5	   1.6	  -3.7	   3.5
0.1100	   1.5	   1.7	  13.5	   1.6	  -3.7	   3.5
0.1110	   1.5	   1.7	  13.5	   1.7	  -3.7	   3.5
0.1120	   1.5	   1.7	  13.5	   1.7	  -3.7	   3.5
0.1130	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.5
0.1140	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1150	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1160	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1170	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1180	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1190	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1200	   1.6	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1210	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1220	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1230	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1240	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1250	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1260	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1270	   1.7	   1.7	  13.5	   1.7	  -3.7	   3.4
0.1280	   1.8	   1.7	  13.5	   1.7	  -3.7	   3.3
0.1290	   1.8	   1.7	  13.5	   1.7	  -3.7	   3.3
0.1300	   1.8	   1.7	  13.5	   1.7	  -3.7	   3.3
0.1310	   1.8	   1.7	  13.5	   1.7	  -3.7	   3.3
0.1320	   1.8	   1.7	  13.5	   1.7	  -3.7	   3.3
0.1330	   1.8	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1340	   1.8	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1350	   1.8	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1360	   1.9	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1370	   1.9	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1380	   1.9	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1390	   1.9	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1400	   1.9	   1.7	  13.4	   1.7	  -3.7	   3.3
0.1410	   1.9	   1.7	  13.4	   1.8	  -3.7	   3.3
0.1420	   1.9	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1430	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1440	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1450	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1460	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1470	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1480	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1490	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1500	   2.0	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1510	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1520	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1530	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1540	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1550	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1560	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.2
0.1570	   2.1	   1.7	  13.4	   1.8	  -3.7	   3.1
0.1580	   2.2	   1.7	  13.4	   1.8	  -3.7	   3.1
0.1590	   2.2	   1.7	  13.4	   1.8	  -3.7	   3.1
0.1600	   2.2	   1.7	  13.3	   1.8	  -3.7	   3.1
0.1610	   2.2	   1.7	  13.3	   1.8	  -3.7	   3.1
0.1620	   2.2	   1.7	  13.3	   1.8	  -3.7	   3.1
0.1630	   2.2	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1640	   2.2	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1650	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1660	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1670	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1680	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1690	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1700	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.1
0.1710	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.0
0.1720	   2.3	   1.8	  13.3	   1.8	  -3.7	   3.0
0.1730	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1740	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1750	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1760	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1770	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1780	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1790	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1800	   2.4	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1810	   2.5	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1820	   2.5	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1830	   2.5	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1840	   2.5	   1.8	  13.3	   1.9	  -3.7	   3.0
0.1850	   2.5	   1.8	  13.3	   1.9	  -3.7	   2.9
0.1860	   2.5	   1.8	  13.3	   1.9	  -3.7	   2.9
0.1870	   2.5	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1880	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1890	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1900	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1910	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1920	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1930	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1940	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1950	   2.6	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1960	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1970	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1980	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.9
0.1990	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2000	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2010	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2020	   2.7	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2030	   2.8	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2040	   2.8	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2050	   2.8	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2060	   2.8	   1.8	  13.2	   1.9	  -3.7	   2.8
0.2070	   2.8	   1.8	  13.2	   2.0	  -3.7	   2.8
0.2080	   2.8	   1.8	  13.2	   2.0	  -3.7	   2.8
0.2090	   2.8	   1.8	  13.2	   2.0	  -3.7	   2.8
0.2100	   2.8	   1.8	  13.2	   2.0	  -3.7	   2.8
0.2110	   2.9	   1.8	  13.2	   2.0	  -3.7	   2.8
0.2120	   2.9	   1.8	  13.2	   2.0	  -3.7	   2.8
0.2130	   2.9	   1.8	  13.2	   2.0	  -3.7	   2.7
0.2140	   2.9	   1.8	  13.1	   2.0	  -3.7	   2.7
0.2150	   2.9	   1.8	  13.1	   2.0	  -3.7	   2.7
0.2160	   2.9	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2170	   2.9	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2180	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2190	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2200	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2210	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2220	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2230	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2240	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2250	   3.0	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2260	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2270	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.7
0.2280	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2290	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2300	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2310	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2320	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2330	   3.1	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2340	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2350	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2360	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2370	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2380	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2390	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2400	   3.2	   1.9	  13.1	   2.0	  -3.7	   2.6
0.2410	   3.3	   1.9	  13.0	   2.0	  -3.7	   2.6
0.2420	   3.3	   1.9	  13.0	   2.0	  -3.7	   2.5
0.2430	   3.3	   1.9	  13.0	   2.0	  -3.7	   2.5
0.2440	   3.3	   1.9	  13.0	   2.0	  -3.7	   2.5
0.2450	   3.3	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2460	   3.3	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2470	   3.3	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2480	   3.3	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2490	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2500	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2510	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2520	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2530	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2540	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2550	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.5
0.2560	   3.4	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2570	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2580	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2590	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2600	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2610	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2620	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2630	   3.5	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2640	   3.6	   1.9	  13.0	   2.1	  -3.7	   2.4
0.2650	   3.6	   2.0	  13.0	   2.1	  -3.7	   2.4
0.2660	   3.6	   2.0	  13.0	   2.1	  -3.7	   2.4
0.2670	   3.6	   2.0	  13.0	   2.1	  -3.7	   2.4
0.2680	   3.6	   2.0	  12.9	   2.1	  -3.7	   2.4
0.2690	   3.6	   2.0	  12.9	   2.1	  -3.7	   2.4
0.2700	   3.6	   2.0	  12.9	   2.1	  -3.7	   2.4
0.2710	   3.6	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2720	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2730	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2740	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2750	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2760	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2770	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2780	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2790	   3.7	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2800	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2810	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2820	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2830	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2840	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.3
0.2850	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.2
0.2860	   3.8	   2.0	  12.9	   2.1	  -3.7	   2.2
0.2870	   3.8	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2880	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2890	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2900	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2910	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2920	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2930	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2940	   3.9	   2.0	  12.9	   2.2	  -3.7	   2.2
0.2950	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.2
0.2960	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.2
0.2970	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.2
0.2980	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.2
0.2990	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3000	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3010	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3020	   4.0	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3030	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3040	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3050	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3060	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3070	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3080	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3090	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3100	   4.1	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3110	   4.2	   2.0	  12.8	   2.2	  -3.7	   2.1
0.3120	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.1
0.3130	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3140	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3150	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3160	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3170	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3180	   4.2	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3190	   4.3	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3200	   4.3	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3210	   4.3	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3220	   4.3	   2.1	  12.8	   2.2	  -3.7	   2.0
0.3230	   4.3	   2.1	  12.7	   2.2	  -3.7	   2.0
0.3240	   4.3	   2.1	  12.7	   2.2	  -3.7	   2.0
0.3250	   4.3	   2.1	  12.7	   2.2	  -3.7	   2.0
0.3260	   4.3	   2.1	  12.7	   2.2	  -3.7	   2.0
0.3270	   4.4	   2.1	  12.7	   2.2	  -3.7	   2.0
0.3280	   4.4	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3290	   4.4	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3300	   4.4	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3310	   4.4	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3320	   4.4	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3330	   4.4	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3340	   4.5	   2.1	  12.7	   2.2	  -3.7	   1.9
0.3350	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3360	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3370	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3380	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3390	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3400	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3410	   4.5	   2.1	  12.7	   2.3	  -3.7	   1.9
0.3420	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3430	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3440	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3450	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3460	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3470	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3480	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3490	   4.6	   2.1	  12.7	   2.3	  -3.7	   1.8
0.3500	   4.7	   2.1	  12.6	   2.3	  -3.7	   1.8
0.3510	   4.7	   2.1	  12.6	   2.3	  -3.7	   1.8
0.3520	   4.7	   2.1	  12.6	   2.3	  -3.7	   1.8
0.3530	   4.7	   2.1	  12.6	   2.3	  -3.7	   1.8
0.3540	   4.7	   2.1	  12.6	   2.3	  -3.7	   1.8
0.3550	   4.7	   2.1	  12.6	   2.3	  -3.7	   1.8
0.3560	   4.7	   2.2	  12.6	   2.3	  -3.7	   1.8
0.3570	   4.7	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3580	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3590	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3600	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3610	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3620	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3630	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3640	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3650	   4.8	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3660	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3670	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3680	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3690	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3700	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.7
0.3710	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.6
0.3720	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.6
0.3730	   4.9	   2.2	  12.6	   2.3	  -3.7	   1.6
0.3740	   5.0	   2.2	  12.6	   2.3	  -3.7	   1.6
0.3750	   5.0	   2.2	  12.6	   2.3	  -3.7	   1.6
0.3760	   5.0	   2.2	  12.6	   2.3	  -3.7	   1.6
0.3770	   5.0	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3780	   5.0	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3790	   5.0	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3800	   5.0	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3810	   5.0	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3820	   5.1	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3830	   5.1	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3840	   5.1	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3850	   5.1	   2.2	  12.5	   2.3	  -3.7	   1.6
0.3860	   5.1	   2.2	  12.5	   2.3	  -3.7	   1.5
0.3870	   5.1	   2.2	  12.5	   2.3	  -3.7	   1.5
